candidate_id,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
1,entropy,40.0,5,1,sqrt,False
2,gini,,20,8,0.05,True
3,entropy,40.0,2,8,log2,False
4,entropy,40.0,5,2,sqrt,False
5,gini,80.0,20,4,sqrt,False
6,entropy,40.0,20,8,0.05,True
7,gini,80.0,10,2,0.2,False
8,gini,40.0,20,2,0.05,True
9,gini,40.0,2,8,log2,True
10,gini,60.0,20,8,log2,True
11,gini,80.0,10,1,log2,False
12,gini,80.0,2,4,0.02,True
13,entropy,20.0,2,4,0.1,True
14,gini,80.0,20,4,sqrt,True
15,gini,,20,2,0.02,True
16,entropy,,20,4,sqrt,False
17,entropy,20.0,5,1,0.02,True
18,entropy,20.0,2,1,log2,True
19,gini,60.0,20,8,0.1,False
20,entropy,80.0,10,8,0.05,False
21,gini,40.0,2,2,0.02,True
22,entropy,20.0,2,8,0.2,True
23,entropy,40.0,5,4,sqrt,False
24,gini,60.0,2,4,sqrt,False
25,entropy,,5,1,0.05,False
26,gini,20.0,2,8,0.05,True
27,gini,20.0,2,4,log2,False
28,entropy,,10,2,sqrt,True
29,entropy,20.0,5,4,0.2,False
30,entropy,,5,2,0.02,False
31,gini,80.0,10,2,0.1,True
32,gini,60.0,5,1,sqrt,False
33,entropy,60.0,20,8,0.02,False
34,gini,,5,1,log2,True
35,gini,40.0,20,2,0.05,False
36,entropy,40.0,20,1,sqrt,False
37,entropy,,20,1,log2,True
38,gini,60.0,20,4,0.1,True
39,entropy,80.0,20,2,0.1,True
40,entropy,20.0,2,4,0.02,True
41,gini,60.0,5,1,0.2,True
42,gini,80.0,10,8,0.02,True
43,entropy,,2,4,0.2,True
44,gini,60.0,10,2,0.1,False
45,entropy,20.0,20,4,0.2,False
46,gini,,20,8,0.02,True
47,entropy,40.0,10,8,0.02,True
48,gini,,2,8,log2,False
49,gini,80.0,10,2,sqrt,True
50,entropy,20.0,10,8,log2,True
51,gini,80.0,5,4,0.02,False
52,entropy,40.0,2,2,0.1,True
53,entropy,40.0,20,4,0.1,False
54,entropy,,10,1,0.2,True
55,gini,,2,2,0.05,False
56,gini,,20,4,log2,False
57,gini,,5,8,0.02,False
58,entropy,60.0,5,1,0.2,True
59,entropy,20.0,5,4,log2,False
60,gini,40.0,20,1,0.02,False
61,entropy,60.0,10,2,0.2,False
62,entropy,60.0,20,1,0.02,True
63,entropy,80.0,20,8,0.1,True
64,gini,60.0,20,1,sqrt,False
65,gini,,20,1,0.02,True
66,entropy,20.0,10,1,0.1,False
67,gini,60.0,10,1,sqrt,True
68,entropy,40.0,20,8,sqrt,False
69,entropy,80.0,5,8,0.1,False
70,gini,40.0,20,2,log2,False
71,entropy,60.0,10,8,sqrt,False
72,gini,40.0,2,2,0.05,False
73,gini,60.0,10,8,0.02,True
74,gini,,10,2,0.1,True
75,entropy,80.0,10,1,sqrt,False
76,entropy,60.0,10,8,0.2,True
77,gini,80.0,10,8,sqrt,False
78,entropy,20.0,10,4,0.1,True
79,entropy,,10,2,0.05,False
80,entropy,60.0,10,8,0.1,True
81,entropy,40.0,5,4,0.2,True
82,gini,20.0,5,4,0.2,True
83,gini,20.0,2,2,log2,True
84,gini,,20,2,0.1,False
85,entropy,40.0,2,4,0.05,False
86,entropy,40.0,10,8,0.05,False
87,entropy,40.0,10,4,0.05,False
88,gini,20.0,5,8,0.02,True
89,entropy,80.0,10,8,0.1,True
90,gini,40.0,2,2,0.02,False
91,entropy,20.0,5,2,0.1,True
92,entropy,80.0,5,1,sqrt,True
93,entropy,80.0,5,8,0.1,True
94,entropy,80.0,5,4,0.05,False
95,entropy,20.0,20,2,0.2,False
96,gini,20.0,5,2,0.1,True
97,gini,80.0,10,4,0.2,False
98,entropy,,5,1,0.05,True
99,gini,20.0,10,2,0.05,False
100,gini,20.0,20,2,0.02,False
