candidate_id,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
1,gini,60.0,2,4,log2,True
2,gini,60.0,10,8,0.1,False
3,gini,,5,1,log2,True
4,entropy,,2,2,log2,True
5,entropy,80.0,20,8,log2,False
6,gini,80.0,2,8,sqrt,False
7,gini,,2,1,0.2,True
8,entropy,20.0,10,8,0.02,False
9,entropy,60.0,20,2,0.1,False
10,gini,80.0,20,4,0.05,False
11,gini,40.0,2,1,0.2,True
12,entropy,20.0,2,1,0.05,True
13,entropy,80.0,20,4,sqrt,True
14,gini,40.0,5,4,0.2,True
15,gini,60.0,2,8,sqrt,True
16,entropy,,2,4,0.2,False
17,gini,20.0,20,4,0.2,True
18,gini,20.0,5,2,0.2,False
19,gini,,10,8,0.02,True
20,entropy,,2,1,log2,True
21,entropy,40.0,2,1,log2,False
22,gini,60.0,2,4,sqrt,False
23,gini,60.0,5,8,0.1,False
24,entropy,80.0,10,8,sqrt,True
25,gini,80.0,2,4,0.02,False
26,gini,20.0,10,4,0.02,True
27,entropy,80.0,2,1,0.02,False
28,entropy,80.0,20,1,0.02,True
29,gini,60.0,10,1,0.02,True
30,entropy,,5,2,log2,False
31,entropy,80.0,20,8,sqrt,False
32,entropy,80.0,5,4,sqrt,False
33,gini,,20,1,sqrt,False
34,gini,40.0,10,2,0.1,True
35,gini,40.0,5,1,log2,False
36,entropy,40.0,10,1,0.05,True
37,gini,20.0,5,4,0.2,False
38,gini,20.0,10,4,0.1,False
39,entropy,40.0,2,4,0.02,False
40,gini,40.0,20,4,0.1,True
41,gini,60.0,10,4,0.1,False
42,gini,20.0,10,1,log2,True
43,entropy,20.0,20,8,0.02,False
44,entropy,80.0,5,2,0.05,False
45,entropy,40.0,10,1,sqrt,False
46,gini,80.0,2,1,0.2,False
47,entropy,40.0,10,8,sqrt,True
48,entropy,,5,4,sqrt,True
49,entropy,20.0,10,1,0.02,True
50,entropy,,5,1,0.1,True
51,gini,60.0,20,8,sqrt,False
52,entropy,40.0,5,4,0.1,True
53,gini,,20,8,0.05,False
54,gini,80.0,20,2,0.1,True
55,gini,80.0,20,8,0.1,True
56,entropy,80.0,2,8,sqrt,True
57,gini,60.0,20,4,sqrt,True
58,gini,20.0,10,8,sqrt,True
59,gini,20.0,2,4,0.05,False
60,entropy,20.0,10,2,0.02,False
61,gini,40.0,5,4,sqrt,True
62,gini,80.0,2,2,0.1,True
63,gini,60.0,20,4,log2,True
64,gini,60.0,5,4,sqrt,False
65,gini,,20,1,log2,True
66,gini,40.0,2,1,log2,True
67,gini,40.0,10,4,0.05,True
68,gini,60.0,2,8,0.2,True
69,gini,40.0,10,2,0.02,False
70,entropy,40.0,5,1,0.1,True
71,entropy,20.0,5,8,0.2,True
72,gini,40.0,10,2,sqrt,False
73,entropy,40.0,5,2,0.05,False
74,entropy,40.0,5,2,0.2,True
75,entropy,20.0,5,4,0.02,True
76,entropy,80.0,2,4,sqrt,True
77,gini,40.0,2,4,sqrt,True
78,gini,20.0,5,4,0.2,True
79,entropy,,10,4,sqrt,True
80,gini,60.0,5,1,0.02,False
81,entropy,20.0,2,1,0.1,True
82,gini,80.0,2,2,log2,False
83,entropy,60.0,5,4,0.2,False
84,gini,,5,1,0.02,False
85,entropy,80.0,20,8,log2,True
86,entropy,,10,1,0.2,True
87,entropy,80.0,5,4,log2,False
88,entropy,80.0,2,1,0.2,False
89,gini,,20,1,0.05,False
90,gini,80.0,5,8,0.05,False
91,gini,,5,1,sqrt,False
92,entropy,80.0,2,8,0.05,False
93,gini,60.0,20,1,0.02,False
94,entropy,80.0,10,2,0.05,False
95,entropy,60.0,20,2,0.02,False
96,entropy,60.0,10,8,0.1,False
97,gini,20.0,5,1,sqrt,False
98,entropy,,5,2,0.02,True
99,gini,40.0,20,4,0.05,True
100,gini,60.0,2,4,0.1,True
