candidate_id,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
1,gini,,5,1,0.05,True
2,gini,,20,1,log2,True
3,gini,40.0,2,8,0.1,True
4,gini,80.0,20,1,0.02,True
5,entropy,80.0,20,4,0.05,True
6,entropy,20.0,2,2,0.1,True
7,entropy,80.0,10,1,0.05,False
8,gini,20.0,20,4,0.02,False
9,entropy,,10,2,0.02,True
10,gini,,2,8,log2,True
11,gini,20.0,5,2,log2,False
12,entropy,60.0,5,1,0.2,True
13,entropy,80.0,5,8,sqrt,True
14,entropy,80.0,20,1,0.02,True
15,entropy,40.0,10,1,0.02,True
16,entropy,40.0,2,4,0.2,False
17,entropy,40.0,20,2,0.02,False
18,gini,20.0,2,2,0.2,True
19,gini,,20,1,0.2,False
20,entropy,,20,1,0.2,False
21,entropy,60.0,5,2,0.1,True
22,gini,60.0,5,2,log2,False
23,gini,20.0,10,1,0.2,True
24,gini,20.0,10,8,sqrt,True
25,entropy,,20,4,log2,False
26,entropy,,20,8,0.02,False
27,entropy,20.0,2,1,0.02,True
28,gini,60.0,20,4,0.1,False
29,entropy,20.0,20,1,0.1,True
30,entropy,20.0,20,8,sqrt,True
31,entropy,,2,2,log2,True
32,entropy,60.0,5,8,0.05,False
33,gini,60.0,10,8,0.1,False
34,entropy,60.0,20,1,log2,True
35,gini,80.0,10,8,0.1,True
36,entropy,20.0,2,8,sqrt,False
37,gini,,5,2,sqrt,False
38,entropy,40.0,10,2,0.05,True
39,entropy,60.0,2,2,0.2,True
40,gini,20.0,5,8,0.02,False
41,gini,,10,4,0.05,True
42,gini,80.0,2,8,sqrt,False
43,gini,,5,8,log2,True
44,gini,60.0,5,1,0.1,False
45,entropy,80.0,20,8,sqrt,False
46,entropy,20.0,2,1,0.1,True
47,entropy,60.0,5,4,log2,False
48,entropy,60.0,2,2,0.1,True
49,entropy,60.0,10,8,0.05,True
50,entropy,60.0,20,8,0.2,True
51,gini,60.0,20,4,0.05,True
52,entropy,20.0,20,4,0.05,True
53,entropy,20.0,2,1,0.05,True
54,entropy,80.0,20,8,sqrt,True
55,gini,60.0,2,4,0.1,False
56,gini,80.0,2,8,sqrt,True
57,gini,40.0,20,8,0.2,False
58,entropy,20.0,2,2,0.2,False
59,gini,80.0,2,2,0.02,False
60,entropy,40.0,5,4,log2,True
61,gini,40.0,20,2,0.1,False
62,gini,,10,2,0.1,False
63,gini,80.0,5,4,sqrt,True
64,gini,80.0,10,4,sqrt,False
65,gini,20.0,2,1,0.05,False
66,entropy,80.0,2,4,sqrt,False
67,entropy,80.0,20,1,0.02,False
68,gini,60.0,20,1,0.1,True
69,entropy,60.0,10,1,log2,False
70,entropy,60.0,10,8,0.1,False
71,gini,60.0,10,1,sqrt,False
72,entropy,80.0,20,1,log2,True
73,gini,60.0,20,1,0.05,False
74,entropy,60.0,10,2,log2,True
75,gini,60.0,5,1,log2,True
76,entropy,,20,8,0.2,False
77,entropy,80.0,5,4,log2,False
78,gini,80.0,2,4,0.05,True
79,entropy,60.0,10,8,0.05,False
80,gini,80.0,5,4,0.02,False
81,gini,,20,4,0.1,False
82,gini,60.0,10,1,0.2,False
83,entropy,20.0,10,4,0.1,True
84,gini,40.0,10,8,0.02,True
85,entropy,80.0,20,2,0.05,True
86,gini,80.0,2,4,0.2,False
87,gini,40.0,10,1,sqrt,True
88,gini,80.0,5,2,0.05,True
89,entropy,40.0,2,1,0.2,True
90,gini,80.0,10,4,0.2,False
91,gini,80.0,2,4,0.1,True
92,gini,40.0,20,1,0.1,False
93,entropy,60.0,20,1,0.2,False
94,entropy,20.0,10,4,0.05,False
95,entropy,40.0,10,4,0.05,True
96,gini,80.0,10,4,0.02,True
97,entropy,,5,2,0.1,False
98,entropy,20.0,2,8,log2,True
99,gini,,10,2,log2,False
100,gini,80.0,2,4,0.1,False
