candidate_id,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
1,gini,80.0,5,1,0.2,True
2,gini,20.0,20,4,0.05,True
3,gini,40.0,2,2,0.02,True
4,gini,,20,4,0.05,True
5,entropy,40.0,10,8,0.02,False
6,gini,80.0,5,8,0.1,False
7,gini,80.0,2,4,0.1,False
8,gini,80.0,20,4,0.1,True
9,gini,80.0,20,4,sqrt,True
10,gini,60.0,5,2,0.05,False
11,gini,40.0,20,1,sqrt,False
12,gini,40.0,10,1,sqrt,True
13,entropy,,20,1,0.2,False
14,entropy,80.0,10,1,0.02,True
15,entropy,40.0,2,2,0.2,False
16,gini,20.0,20,4,sqrt,False
17,entropy,40.0,20,1,0.02,True
18,entropy,,20,1,0.2,True
19,entropy,80.0,5,1,0.05,True
20,entropy,20.0,20,8,log2,True
21,gini,40.0,10,2,0.02,True
22,entropy,80.0,20,2,log2,True
23,entropy,80.0,20,1,0.2,True
24,entropy,80.0,10,8,0.2,True
25,gini,80.0,2,8,log2,False
26,gini,,5,4,0.05,False
27,gini,,20,2,0.1,True
28,gini,60.0,20,2,0.02,False
29,gini,20.0,5,2,0.1,True
30,gini,,20,1,0.05,False
31,entropy,20.0,10,2,sqrt,False
32,entropy,60.0,10,1,0.02,True
33,entropy,20.0,5,8,0.2,True
34,gini,,2,1,0.1,False
35,entropy,,5,8,0.02,False
36,entropy,80.0,10,4,sqrt,False
37,gini,20.0,2,1,sqrt,True
38,entropy,40.0,10,4,log2,True
39,gini,20.0,5,4,0.05,True
40,gini,60.0,10,8,sqrt,False
41,entropy,80.0,10,4,0.1,False
42,gini,40.0,10,2,sqrt,False
43,gini,80.0,2,2,0.05,True
44,entropy,,10,2,sqrt,False
45,gini,80.0,5,4,0.02,False
46,entropy,,10,1,sqrt,False
47,entropy,60.0,10,2,0.1,False
48,gini,,5,2,sqrt,False
49,entropy,20.0,20,1,sqrt,False
50,entropy,60.0,10,2,0.02,True
51,gini,,5,8,log2,True
52,entropy,20.0,10,4,sqrt,False
53,gini,80.0,20,8,0.02,True
54,entropy,20.0,20,1,sqrt,True
55,gini,40.0,10,4,0.02,False
56,gini,40.0,20,2,0.02,False
57,gini,60.0,5,8,0.05,True
58,entropy,20.0,2,1,0.05,True
59,entropy,20.0,5,8,sqrt,True
60,entropy,20.0,2,1,0.1,False
61,gini,20.0,2,8,0.1,True
62,entropy,80.0,5,1,sqrt,False
63,entropy,,2,1,sqrt,True
64,entropy,20.0,10,8,0.02,True
65,gini,80.0,5,8,0.2,True
66,gini,80.0,10,8,0.1,False
67,gini,60.0,20,4,0.02,True
68,entropy,80.0,20,4,0.05,True
69,entropy,60.0,20,2,log2,False
70,entropy,20.0,20,1,log2,False
71,gini,,10,1,log2,False
72,gini,80.0,2,1,0.05,False
73,entropy,20.0,5,2,0.2,True
74,entropy,20.0,20,1,0.1,True
75,entropy,20.0,10,1,0.05,False
76,entropy,80.0,20,2,0.02,True
77,gini,,10,2,sqrt,True
78,entropy,80.0,10,8,0.05,False
79,gini,,10,8,0.1,True
80,entropy,80.0,2,1,log2,False
81,entropy,,20,8,sqrt,True
82,entropy,,5,8,sqrt,True
83,gini,20.0,2,1,0.02,False
84,gini,20.0,2,8,sqrt,True
85,entropy,60.0,2,4,0.2,False
86,gini,20.0,20,2,0.05,True
87,entropy,40.0,10,8,log2,False
88,gini,80.0,5,2,log2,False
89,entropy,40.0,20,8,sqrt,False
90,entropy,20.0,2,4,0.1,False
91,gini,80.0,5,1,log2,True
92,entropy,,5,2,0.1,False
93,gini,20.0,10,1,0.1,True
94,entropy,60.0,5,2,0.02,False
95,entropy,60.0,2,2,0.2,True
96,gini,80.0,5,2,0.05,True
97,gini,80.0,5,8,0.05,False
98,gini,60.0,10,1,log2,False
99,entropy,80.0,20,1,0.05,False
100,entropy,20.0,20,4,0.1,False
