candidate_id,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
1,entropy,40.0,10,2,0.2,True
2,entropy,80.0,5,2,0.1,True
3,entropy,,10,4,0.05,True
4,entropy,80.0,2,4,sqrt,True
5,gini,20.0,2,1,0.1,True
6,entropy,80.0,10,8,0.05,False
7,gini,80.0,2,1,log2,True
8,gini,40.0,20,4,0.05,True
9,entropy,40.0,10,1,sqrt,False
10,entropy,,2,4,0.02,False
11,gini,40.0,10,1,log2,False
12,gini,80.0,5,1,0.2,False
13,entropy,80.0,2,1,0.2,True
14,gini,80.0,2,1,0.02,False
15,gini,80.0,10,1,0.1,True
16,entropy,,10,4,0.05,False
17,gini,20.0,5,4,0.2,True
18,gini,20.0,5,4,0.02,False
19,gini,60.0,20,2,0.02,False
20,entropy,40.0,10,2,0.05,False
21,entropy,20.0,2,2,log2,True
22,gini,60.0,2,4,0.02,False
23,gini,60.0,2,8,0.02,True
24,gini,,5,1,0.02,False
25,entropy,60.0,2,8,0.05,True
26,entropy,,20,4,0.1,False
27,entropy,20.0,2,2,sqrt,False
28,gini,60.0,20,2,sqrt,False
29,gini,20.0,10,1,0.02,True
30,entropy,60.0,5,8,0.05,False
31,gini,,5,2,sqrt,True
32,entropy,60.0,2,4,0.05,True
33,gini,60.0,10,4,0.02,False
34,entropy,60.0,20,2,0.02,True
35,gini,20.0,10,1,0.05,False
36,entropy,20.0,10,4,sqrt,False
37,entropy,20.0,10,8,log2,False
38,gini,20.0,2,4,0.2,False
39,gini,40.0,10,4,0.1,False
40,entropy,40.0,10,1,log2,True
41,entropy,80.0,2,4,log2,False
42,gini,20.0,2,2,0.05,False
43,gini,40.0,10,4,log2,False
44,entropy,60.0,20,2,sqrt,True
45,gini,60.0,20,4,0.05,True
46,gini,40.0,2,1,0.1,False
47,gini,40.0,10,4,0.02,True
48,gini,40.0,20,4,log2,False
49,entropy,60.0,20,1,0.05,False
50,gini,60.0,2,1,0.05,True
51,entropy,,5,8,sqrt,False
52,entropy,20.0,20,4,0.2,False
53,entropy,20.0,2,1,0.2,True
54,entropy,80.0,2,2,0.02,False
55,entropy,60.0,5,2,0.05,True
56,gini,80.0,10,1,0.2,False
57,entropy,,2,8,0.05,True
58,entropy,80.0,5,4,0.1,True
59,gini,60.0,20,4,0.2,True
60,gini,,10,4,0.2,False
61,entropy,20.0,2,8,sqrt,True
62,entropy,20.0,10,1,0.02,False
63,gini,80.0,10,1,0.02,False
64,entropy,60.0,10,8,0.2,True
65,gini,60.0,2,1,0.02,False
66,entropy,40.0,5,4,log2,True
67,entropy,60.0,20,2,sqrt,False
68,entropy,20.0,10,4,sqrt,True
69,entropy,,10,4,log2,False
70,entropy,60.0,5,8,sqrt,True
71,gini,80.0,2,8,0.2,True
72,gini,80.0,20,1,sqrt,True
73,entropy,40.0,10,2,log2,False
74,gini,20.0,2,1,log2,True
75,entropy,20.0,5,8,0.02,True
76,entropy,40.0,10,1,log2,False
77,gini,20.0,20,1,0.1,True
78,entropy,,10,2,sqrt,False
79,gini,,2,2,0.05,True
80,entropy,20.0,2,4,0.05,True
81,entropy,,20,4,0.05,True
82,gini,40.0,20,2,log2,False
83,gini,20.0,10,2,0.1,True
84,gini,,2,1,0.02,True
85,entropy,80.0,20,2,0.02,True
86,entropy,,2,8,sqrt,True
87,gini,80.0,20,2,0.05,True
88,entropy,60.0,10,1,0.05,False
89,gini,,2,1,log2,True
90,entropy,40.0,5,8,0.2,True
91,gini,20.0,20,1,0.1,False
92,gini,60.0,20,2,sqrt,True
93,gini,80.0,5,1,log2,False
94,gini,60.0,2,4,log2,False
95,entropy,20.0,20,2,0.2,True
96,entropy,20.0,10,1,0.2,False
97,entropy,80.0,10,2,0.2,True
98,entropy,80.0,2,1,0.02,False
99,gini,40.0,2,1,sqrt,True
100,entropy,,5,4,log2,False
