candidate_id,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
1,gini,60.0,2,8,log2,True
2,gini,60.0,10,2,0.1,True
3,gini,40.0,2,1,sqrt,True
4,gini,80.0,10,1,0.05,False
5,gini,80.0,20,2,0.1,False
6,gini,20.0,10,8,0.05,True
7,gini,80.0,20,1,0.1,True
8,entropy,60.0,5,2,0.1,True
9,entropy,20.0,10,4,log2,False
10,entropy,20.0,2,8,0.05,True
11,entropy,60.0,10,4,0.1,False
12,entropy,80.0,10,8,sqrt,False
13,entropy,80.0,10,2,0.2,False
14,gini,80.0,20,1,sqrt,False
15,gini,40.0,2,8,sqrt,True
16,gini,40.0,10,4,0.05,True
17,gini,60.0,20,4,0.1,False
18,entropy,,2,1,0.2,False
19,gini,40.0,20,1,0.2,True
20,gini,80.0,20,8,0.1,False
21,gini,80.0,5,1,sqrt,False
22,entropy,80.0,10,1,sqrt,False
23,gini,40.0,10,4,0.2,True
24,entropy,60.0,10,8,0.02,False
25,gini,40.0,2,4,0.02,False
26,entropy,60.0,20,4,0.2,True
27,gini,80.0,2,4,log2,True
28,gini,40.0,2,2,log2,True
29,gini,20.0,2,4,0.02,False
30,entropy,,2,2,0.05,True
31,entropy,,5,1,sqrt,False
32,entropy,,5,8,sqrt,False
33,gini,,10,2,log2,True
34,gini,60.0,2,4,0.2,False
35,entropy,80.0,20,1,0.05,True
36,entropy,60.0,20,1,0.1,False
37,entropy,40.0,20,2,0.2,True
38,entropy,80.0,5,2,0.1,False
39,gini,60.0,2,8,0.02,True
40,entropy,60.0,5,1,0.05,False
41,entropy,60.0,2,4,log2,True
42,entropy,,10,2,log2,True
43,entropy,,5,1,0.2,True
44,entropy,20.0,10,8,log2,False
45,entropy,80.0,10,8,sqrt,True
46,gini,,20,4,0.02,False
47,gini,20.0,20,8,log2,True
48,gini,60.0,2,4,0.02,False
49,gini,60.0,5,2,0.05,True
50,entropy,80.0,20,2,log2,True
51,entropy,80.0,10,1,0.2,True
52,gini,60.0,20,2,0.1,False
53,entropy,20.0,2,1,0.1,False
54,entropy,,5,4,sqrt,False
55,gini,40.0,2,2,sqrt,False
56,entropy,,10,1,0.1,True
57,gini,40.0,10,1,0.1,True
58,gini,80.0,5,8,0.02,True
59,entropy,40.0,20,4,0.1,True
60,entropy,40.0,20,4,0.2,True
61,gini,60.0,5,8,0.02,False
62,gini,40.0,2,4,0.05,True
63,gini,80.0,10,1,0.2,False
64,gini,60.0,5,8,0.1,False
65,entropy,,2,2,0.02,False
66,gini,40.0,2,4,0.2,True
67,gini,40.0,5,1,0.1,False
68,entropy,80.0,10,8,0.02,True
69,gini,40.0,20,4,log2,False
70,entropy,,20,4,0.02,False
71,gini,60.0,2,8,0.05,True
72,entropy,80.0,20,2,0.02,False
73,gini,20.0,10,8,sqrt,False
74,entropy,,20,2,0.2,True
75,gini,20.0,2,4,0.1,False
76,entropy,20.0,10,4,0.1,True
77,entropy,40.0,5,4,0.05,True
78,gini,80.0,5,1,0.2,False
79,entropy,,5,4,0.05,True
80,entropy,40.0,5,1,0.2,True
81,gini,80.0,2,2,sqrt,True
82,entropy,20.0,20,1,0.1,False
83,entropy,20.0,10,4,0.05,True
84,entropy,40.0,2,1,0.1,True
85,gini,60.0,10,2,sqrt,True
86,entropy,80.0,5,1,log2,False
87,entropy,80.0,10,2,log2,True
88,gini,,2,1,0.1,True
89,gini,40.0,10,2,log2,True
90,gini,20.0,2,2,0.05,False
91,entropy,20.0,10,4,0.02,False
92,gini,,2,1,0.02,True
93,gini,40.0,20,2,0.05,False
94,entropy,80.0,10,2,0.2,True
95,gini,20.0,20,8,0.2,False
96,gini,80.0,5,8,log2,False
97,entropy,60.0,2,4,sqrt,False
98,gini,,2,1,sqrt,False
99,gini,40.0,2,8,0.05,True
100,entropy,80.0,20,2,0.02,True
