candidate_id,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
1,entropy,40.0,5,1,sqrt,True
2,gini,20.0,20,1,0.1,True
3,entropy,,5,1,0.1,False
4,entropy,40.0,20,1,0.2,False
5,entropy,20.0,5,2,0.05,True
6,entropy,60.0,2,4,sqrt,False
7,entropy,40.0,20,2,0.2,True
8,gini,,10,2,0.2,False
9,entropy,80.0,20,1,0.02,False
10,entropy,,20,2,0.05,True
11,entropy,,10,8,0.1,True
12,entropy,40.0,5,2,0.05,True
13,gini,80.0,5,4,sqrt,False
14,entropy,40.0,5,8,0.02,False
15,gini,,2,1,0.02,True
16,entropy,40.0,2,1,sqrt,True
17,gini,20.0,5,8,0.02,True
18,entropy,20.0,20,1,0.2,False
19,entropy,,20,4,0.2,False
20,entropy,,10,1,log2,True
21,entropy,80.0,5,1,log2,True
22,entropy,20.0,2,2,log2,True
23,entropy,40.0,20,2,0.05,False
24,entropy,60.0,20,1,0.05,True
25,entropy,60.0,2,1,0.1,False
26,gini,20.0,5,2,log2,False
27,gini,60.0,20,2,0.2,False
28,entropy,60.0,5,4,log2,False
29,gini,20.0,10,8,0.1,True
30,entropy,20.0,20,8,sqrt,True
31,entropy,80.0,2,2,0.02,False
32,entropy,20.0,10,4,0.02,True
33,entropy,40.0,2,2,0.05,True
34,entropy,20.0,20,4,0.1,False
35,entropy,,10,1,0.2,True
36,entropy,80.0,2,8,sqrt,False
37,gini,60.0,2,4,0.2,False
38,gini,40.0,10,2,sqrt,False
39,gini,,2,1,0.1,True
40,entropy,20.0,10,4,0.2,False
41,gini,80.0,20,1,sqrt,False
42,gini,80.0,2,1,0.1,False
43,entropy,20.0,2,4,0.05,False
44,gini,,5,4,0.1,True
45,entropy,60.0,2,2,log2,True
46,entropy,20.0,2,2,0.02,False
47,entropy,80.0,20,4,sqrt,False
48,entropy,,20,1,0.2,False
49,gini,20.0,5,1,0.02,True
50,entropy,80.0,20,8,log2,True
51,gini,60.0,20,1,0.2,True
52,gini,40.0,2,1,0.1,True
53,gini,60.0,20,1,0.05,True
54,entropy,80.0,10,1,0.02,True
55,gini,80.0,5,2,0.05,False
56,gini,40.0,5,2,0.05,True
57,gini,60.0,2,1,0.02,False
58,gini,60.0,20,1,log2,False
59,gini,20.0,5,2,0.02,True
60,gini,60.0,5,2,0.05,False
61,entropy,,5,4,log2,True
62,entropy,80.0,20,1,0.05,True
63,gini,,5,8,0.05,True
64,gini,60.0,20,4,sqrt,False
65,gini,80.0,2,1,0.05,True
66,gini,,2,2,0.2,True
67,gini,60.0,2,1,0.05,False
68,entropy,60.0,5,2,0.2,False
69,gini,,2,4,0.2,False
70,entropy,20.0,20,4,0.1,True
71,gini,40.0,5,8,log2,False
72,gini,80.0,2,4,0.1,True
73,entropy,80.0,2,2,log2,False
74,entropy,40.0,2,1,0.02,True
75,entropy,60.0,5,8,0.05,True
76,entropy,20.0,5,1,0.02,False
77,entropy,,10,1,0.05,False
78,entropy,80.0,5,1,log2,False
79,entropy,40.0,2,2,0.2,False
80,entropy,,20,2,sqrt,False
81,gini,40.0,5,1,0.05,True
82,gini,80.0,5,1,sqrt,False
83,entropy,20.0,20,2,0.1,True
84,gini,,10,4,0.02,True
85,gini,20.0,2,1,0.2,False
86,entropy,,5,1,0.02,False
87,entropy,80.0,2,8,0.02,True
88,entropy,20.0,5,2,0.1,False
89,entropy,60.0,5,2,0.1,False
90,gini,40.0,2,4,log2,True
91,gini,,10,2,0.1,False
92,entropy,,2,4,sqrt,True
93,entropy,20.0,2,2,0.05,True
94,entropy,20.0,10,8,0.05,False
95,gini,60.0,5,1,sqrt,False
96,entropy,60.0,2,4,0.2,False
97,gini,20.0,20,4,log2,True
98,gini,40.0,10,4,log2,True
99,gini,,20,8,sqrt,True
100,entropy,40.0,20,2,0.05,True
